date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,cirrus_conf,high_conf_cirrus,QA_PIXEL,QA_RADSAT,system:index,B11,B12,B8,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_TIRS_STRAY_LIGHT_CORRECTION,DATA_SOURCE_WATER_VAPOR,NADIR_OFFNADIR,SR_QA_AEROSOL_binary,QA_PIXEL_binary,QA_RADSAT_binary
2022-05-21,LANDSAT_9,cloud,MRB,947,0.04008,0.07549,0.09062,0.1457,0.16976,0.16495,0.04117,0.04008,0.07549,0.09062,0.1457,0.16976,0.16495,194,8715,267.94025996,0,390,9880,0,658,5605,737,1,0,22280,0,00000000000000001b16,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.66392550155817,46.991531913772945]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000010,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,948,0.18959,0.22681,0.2536,0.28869,0.28822,0.27552,0.18484,0.18959,0.22681,0.2536,0.28869,0.28822,0.27552,224,8705,268.67684326999995,0,395,9685.5,65,656,5586,747,1,0,22280,0,00000000000000001b17,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.81251166686108,46.69296834363842]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,949,0.51063,0.49341,0.50273,0.5078,0.41655,0.32984,0.50846,0.51063,0.49341,0.50273,0.5078,0.41655,0.32984,224,8746,263.54468624,0,379,9880,0,674,5209,715,1,0,22280,0,00000000000000001b18,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.43672984378405,47.05594808759103]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,950,0.2898,0.29044,0.29992,0.32396,0.29286,0.24514,0.29035,0.2898,0.29044,0.29992,0.32396,0.29286,0.24514,224,8748,263.43189158,0,379,9880,0,675,5200,714,1,0,22280,0,00000000000000001b19,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.39587555993238,47.08517749499635]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,951,0.33372,0.33581,0.34513,0.36625,0.35751,0.34035,0.32784,0.33372,0.33581,0.34513,0.36625,0.35751,0.34035,160,8753,264.49147777999997,0,377,9880,0,671,5291,711,1,0,22280,0,00000000000000001b1a,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.34849761123951,47.00469963918377]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,952,0.41056,0.38369,0.3995,0.41768,0.36603,0.32825,0.40492,0.41056,0.38369,0.3995,0.41768,0.36603,0.32825,96,8739,264.19752805999997,0,382,9880,0,672,5270,722,1,0,22280,0,00000000000000001b1b,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37802131931437,46.99064901176436]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,953,0.38025,0.37571,0.38781,0.40959,0.39868,0.39296,0.37519,0.38025,0.37571,0.38781,0.40959,0.39868,0.39296,96,8765,263.62671872,0,373,9880,0,674,5214,703,1,0,22280,0,00000000000000001b1c,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.21322632168219,47.08260459368852]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,954,0.51346,0.48863,0.49644,0.50185,0.41663,0.34527,0.50736,0.51346,0.48863,0.49644,0.50185,0.41663,0.34527,224,8751,263.04907334,0,378,9880,0,676,5166,712,1,0,22280,0,00000000000000001b1d,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.27124814458962,47.10807943800686]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,955,0.05322,0.09565,0.0832,0.10635,0.14636,0.16113,0.02954,0.05322,0.09565,0.0832,0.10635,0.14636,0.16113,224,8734,268.30257008,0,384,9880,0,656,5637,725,1,0,22280,0,00000000000000001b1e,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.39141199977787,46.94074275277419]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,956,0.05718,0.12154,0.11024,0.14123,0.18434,0.20618,0.02978,0.05718,0.12154,0.11024,0.14123,0.18434,0.20618,209,8724,268.10090690000004,0,388,9880,0,657,5620,732,1,0,22280,0,00000000000000001b1f,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.51157585496614,46.92714695366223]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11010001,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,957,0.03592,0.07786,0.06389,0.08691,0.13723,0.14477,0.01577,0.03592,0.07786,0.06389,0.08691,0.13723,0.14477,224,8766,268.22395561999997,0,373,9880,0,657,5624,702,1,0,22280,0,00000000000000001b20,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.14353057221682,47.0942918975496]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,958,0.06631,0.10938,0.0978,0.12733,0.16867,0.18277,0.04431,0.06631,0.10938,0.0978,0.12733,0.16867,0.18277,224,8766,267.92658788,0,373,9880,0,658,5597,702,1,0,22280,0,00000000000000001b21,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.15177099096358,47.09616471999205]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,959,0.37722,0.37021,0.37676,0.39389,0.36947,0.32635,0.37373,0.37722,0.37021,0.37676,0.39389,0.36947,0.32635,96,8767,263.32593296,0,373,9880,0,675,5188,702,1,0,22280,0,00000000000000001b22,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10708188020595,47.259604150904]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,960,0.54649,0.53846,0.54371,0.5403,0.43055,0.32646,0.54542,0.54649,0.53846,0.54371,0.5403,0.43055,0.32646,224,8767,262.62182084,0,373,9880,0,678,5128,702,1,0,22280,0,00000000000000001b23,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.2334260494543,47.2390967451592]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,961,0.27176,0.27272,0.29082,0.32022,0.33367,0.33837,0.2664,0.27176,0.27272,0.29082,0.32022,0.33367,0.33837,224,8768,264.20094608,0,372,9880,0,672,5264,701,1,0,22280,0,00000000000000001b24,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.05489702057747,47.18965869177965]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,962,0.06962,0.12236,0.1064,0.13209,0.17434,0.19552,0.04526,0.06962,0.12236,0.1064,0.13209,0.17434,0.19552,224,8724,268.28718899,0,388,9880,0,657,5637,732,1,0,22280,0,00000000000000001b25,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.46108099463692,46.87453847943368]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,963,0.05523,0.08875,0.07891,0.10078,0.13546,0.15354,0.03468,0.05523,0.08875,0.07891,0.10078,0.13546,0.15354,209,8728,268.97592002,0,386,9880,0,654,5699.5,730,1,0,22280,0,00000000000000001b26,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.42743261808761,46.896361319989246]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11010001,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,964,0.03706,0.07822,0.06542,0.087790000000000007,0.12915,0.14525,0.01548,0.03706,0.07822,0.06542,0.087790000000000007,0.12915,0.14525,224,8721,269.997908,0,389,9880,0,651,5795,735,1,0,22280,0,00000000000000001b27,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.53351909125014,46.879229453741914]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,965,0.29669,0.31486,0.34233,0.4002,0.40302,0.3957,0.2726,0.29669,0.31486,0.34233,0.4002,0.40302,0.3957,224,8757,270.47472179,0,380,9880,0,649,5841.5,716,1,0,22280,0,00000000000000001b28,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.6897011034013,46.77660324299685]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,966,0.25772,0.29742,0.32045,0.3736,0.38853,0.37427,0.23902,0.25772,0.29742,0.32045,0.3736,0.38853,0.37427,224,8757,270.19957118,0,380,9880,0,650,5816,716,1,0,22280,0,00000000000000001b29,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.68523754324681,46.77778044567496]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,967,0.1561,0.19456,0.2169,0.27154,0.29712,0.30369,0.13749,0.1561,0.19456,0.2169,0.27154,0.29712,0.30369,209,8755,271.59583235,0,380,9880,0,645,5948,718,1,0,22280,0,00000000000000001b2a,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.70343513464593,46.75355860875264]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11010001,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,968,0.05263,0.08743,0.07752,0.09091,0.11754,0.1182,0.03391,0.05263,0.08743,0.07752,0.09091,0.11754,0.1182,224,8755,275.45819495,0,381,9880,0,632,6323,718,1,0,22280,0,00000000000000001b2b,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.69244790965024,46.745558981462764]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,969,0.49875,0.50296,0.52183,0.56319,0.49454,0.4416,0.47521,0.49875,0.50296,0.52183,0.56319,0.49454,0.4416,208,8755,269.69883125,0,380,9880,0,652,5770,718,1,0,22280,0,00000000000000001b2c,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.75424659114994,46.753794941108474]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11010000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,970,0.07698,0.09442,0.08578,0.08842,0.11391,0.09553,0.06719,0.07698,0.09442,0.08578,0.08842,0.11391,0.09553,176,8757,276.75533354,0,380,9880,0,628,6451,717,1,0,22085,0,00000000000000001b2d,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65536602528978,46.76484905261997]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10110000,0101011001000101,0
2022-05-21,LANDSAT_9,cloud,MRB,971,0.09356,0.1426,0.14232,0.18137,0.19823,0.1897,0.0613,0.09356,0.1426,0.14232,0.18137,0.19823,0.1897,112.5,8758,274.099532,0,379,9880,0,637,6188,715,1,0,22280,0,00000000000000001b2e,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65914288388204,46.784834743541516]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01110000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,972,0.08064,0.09348,0.08193,0.08883,0.10464,0.08848,0.07002,0.08064,0.09348,0.08193,0.08883,0.10464,0.08848,160,8762,277.9277144,0,376,9880,0,625,6566,710,1,0,21890,0,00000000000000001b2f,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.92004934562021,46.97761060028409]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101010110000010,0
2022-05-21,LANDSAT_9,cloud,MRB,973,0.08883,0.09865,0.08542,0.09043,0.10209,0.08204,0.07789,0.08883,0.09865,0.08542,0.09043,0.10209,0.08204,160,8762,278.02683698,3,376,9880,0,610,6577,710,1,0,21952,0,00000000000000001b30,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9199646227002,46.976616220749165]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101010111000000,0
2022-05-21,LANDSAT_9,cloud,MRB,974,0.09686,0.10624,0.09419,0.103,0.12021,0.10445,0.08578,0.09686,0.10624,0.09419,0.103,0.12021,0.10445,160,8762,277.49362586,0,376,9880,0,626,6523,710,1,0,22280,0,00000000000000001b31,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91781533599244,46.97825271083578]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,975,0.06026,0.06928,0.05561,0.06051,0.06914,0.05999,0.04918,0.06026,0.06928,0.05561,0.06051,0.06914,0.05999,160,8762,277.81150172,0,376,9880,0,625,6555,710,1,0,21890,0,00000000000000001b32,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91704391151019,46.977258331300874]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101010110000010,0
2022-05-21,LANDSAT_9,cloud,MRB,976,0.08121,0.0912,0.07921,0.08523,0.09519,0.07995,0.0698,0.08121,0.0912,0.07921,0.08523,0.09519,0.07995,160,8762,278.17381184,12,376,9880,0,566,6592,710,1,0,21952,0,00000000000000001b33,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91670056072908,46.97567535042689]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101010111000000,0
2022-05-21,LANDSAT_9,cloud,MRB,977,0.05105,0.05182,0.03826,0.04186,0.04123,0.03947,0.03829,0.05105,0.05182,0.03826,0.04186,0.04123,0.03947,224,8772,268.51448732,0,371,9880,0,656,5651,699,3,4,55052,0,00000000000000001b34,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.87255546029996,47.03835693393518]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,1101011100001100,0
2022-05-21,LANDSAT_9,cloud,MRB,978,0.07814,0.07057,0.06436,0.06788,0.04472,0.04475,0.07173,0.07814,0.07057,0.06436,0.06788,0.04472,0.04475,224,8770,270.46275872,0,372,9880,0,649,5832,700,3,4,55052,0,00000000000000001b35,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.94156004910204,47.05988101472016]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,1101011100001100,0
2022-05-21,LANDSAT_9,cloud,MRB,979,0.29566,0.30595,0.32599,0.3555,0.36012,0.37354,0.28482,0.29566,0.30594,0.32599,0.3555,0.36012,0.37354,224,8767,264.4265354,0,373,9880,0,671,5284,702,1,0,22280,0,00000000000000001b36,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.85979351308501,47.273703828434996]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,980,0.38523,0.37296,0.39197,0.41817,0.40107,0.39672,0.37266,0.38523,0.37296,0.39197,0.41817,0.40107,0.39672,96,8767,263.6916611,0,373,9880,0,674,5220,701,1,0,22280,0,00000000000000001b37,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.90099114771779,47.26159290997384]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,981,0.07574,0.11991,0.11356,0.14359,0.19897,0.21792,0.05256,0.07574,0.11991,0.11356,0.14359,0.19897,0.21792,224,8768,268.24446374,0,372,9880,0,657,5626,701,1,0,22280,0,00000000000000001b38,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.89343743053325,47.219169022551355]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,982,0.22658,0.23981,0.2518,0.28623,0.30127,0.29019,0.22317,0.22658,0.23981,0.2518,0.28623,0.30127,0.29019,224,8768,265.76639924,0,372,9880,0,666,5402,701,1,0,22280,0,00000000000000001b39,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.98750662635675,47.17904603127245]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,983,0.06144,0.06276,0.05809,0.06485,0.09532,0.08496,0.04918,0.06144,0.06276,0.05809,0.06485,0.09532,0.08496,224,8769,271.56336116,0,372,9880,0,645,5936,700,1,0,22280,0,00000000000000001b3a,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93463506516603,47.15897561743089]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,984,0.08487,0.11457,0.09961,0.12406,0.18918,0.20439,0.07107,0.08487,0.11457,0.09961,0.12406,0.18918,0.20439,224,8766,268.72640456,0,372,9880,0,655,5670,702,1,0,22280,0,00000000000000001b3b,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.73962965789674,47.28675115811738]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,cloud,MRB,985,0.15027,0.16635,0.1938,0.24525,0.26728,0.27982,0.1363,0.15027,0.16635,0.1938,0.24525,0.26728,0.27982,224,8766,266.7849692,0,373,9880,0,662,5493,702,1,0,22280,0,00000000000000001b3c,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78632090502738,47.29233841173735]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,986,0.05666,0.10352,0.13407,0.11336,0.14398,0.13523,0.04234,0.05666,0.10352,0.13407,0.11336,0.14398,0.13523,80,8756,287.21618375,485.5,379,9758,75,213,7475.5,714,1,0,21824,0,00000000000000001b3d,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13092915263978,46.857638486441125]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01010000,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,987,0.07912,0.12545,0.16681000000000001,0.18532,0.22391,0.19281,0.06231,0.07912,0.12545,0.16681000000000001,0.18532,0.22391,0.19281,80,8756,288.30653213,487.5,379,9739.5,70,212,7583,714,1,0,21824,0,00000000000000001b3e,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13125466701668,46.85770091385587]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01010000,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,988,0.08352,0.12762,0.1678,0.22816,0.30122,0.25628,0.06604,0.08352,0.12762,0.1678,0.22816,0.30122,0.25628,96,8756,289.01235326,489.5,379,9756.5,70,212,7673.5,714,1,0,21824,0,00000000000000001b3f,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13154896768621,46.85782576868537]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,989,0.06741,0.11222,0.14902,0.16046,0.19311,0.15623,0.05091,0.06741,0.11222,0.14902,0.16046,0.19311,0.15623,96,8756,287.88098864,493.5,379,9730,76,213,7530,714,1,0,21824,0,00000000000000001b40,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13176746363783,46.85790157340328]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,990,0.09282,0.13896,0.1901,0.25132,0.32148,0.26265,0.07533,0.09282,0.13896,0.1901,0.25132,0.32148,0.26265,96,8757,288.91493969,481.5,379,9779.5,75,212.5,7678,714,1,0,21824,0,00000000000000001b41,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13038068321022,46.857491336106364]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,991,0.08006,0.1175,0.16257,0.17271,0.212,0.17742,0.06324,0.08006,0.1175,0.16257,0.17271,0.212,0.17742,98,8757,288.10486894999997,479.5,379,9762.5,75,213,7576,714,1,0,21824,0,00000000000000001b42,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13010867804594,46.857402154085285]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100010,0101010101000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,992,0.0181,0.04031,0.02967,0.02975,0.04091,0.03521,0.01136,0.0181,0.04031,0.02967,0.02975,0.04091,0.03521,146,8755,280.82961338,424,379,9880,0,209,6866,715,1,0,21952,0,00000000000000001b43,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10477652496132,46.85975210034046]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10010010,0101010111000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,993,0.01191,0.02972,0.03114,0.01123,0.01685,0.01659,0.0053,0.01191,0.02972,0.03114,0.01123,0.01685,0.01659,164,8755,281.9780681,420,379,9880,0,209,6987,715,1,0,21952,0,00000000000000001b44,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10439304227073,46.859689672925704]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,994,0.01229,0.02868,0.00611,0.00201,0.00791,0.00804,0.00471,0.01229,0.02868,0.00611,0.00201,0.00791,0.00804,164,8755,280.35279959,425.5,379,9915,80,214,6837,715,1,0,21952,0,00000000000000001b45,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10412549620752,46.85976547764363]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,995,0.04892,0.08164,0.09241,0.06291,0.06503,0.0498,0.03493,0.04892,0.08164,0.09241,0.06291,0.06503,0.0498,160,8759,285.90879110000003,345,381,9626,92,214,7255,720,1,0,21952,0,00000000000000001b46,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4379447170248,46.56351172185477]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101010111000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,996,0.03536,0.07079,0.08122,0.03342,0.02986,0.02744,0.024140000000000002,0.03536,0.07079,0.08122,0.03342,0.02986,0.02744,144,8759,284.68513994,343.5,381,9915,92,213,7307,720,1,0,21952,0,00000000000000001b47,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43798930803534,46.563262012195786]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10010000,0101010111000000,0
2022-05-21,LANDSAT_9,shorelineContamination,MRB,997,0.04974,0.08585,0.10298,0.07801,0.06455,0.05461,0.037,0.04974,0.08585,0.10298,0.07801,0.06455,0.05461,144,8759,286.7803862,346,381,9626,92,214,7348.5,720,1,0,21952,0,00000000000000001b48,NA,NA,NA,2022-05-21T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43745421590893,46.56320404388209]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10010000,0101010111000000,0
