date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,B8,B11,B12,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,cirrus,opaque_cloud,QA10,QA20,QA60,MSK_CLDPRB,MSK_SNWPRB,system:index,AOT,SCL,TCI_B,TCI_G,TCI_R,WVP,system:time_start,.geo,AOT_RETRIEVAL_ACCURACY,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,GENERAL_QUALITY,GEOMETRIC_QUALITY,RADIOMETRIC_QUALITY,QA10_binary,QA20_binary,QA60_binary
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,600,0.0334,0.0467,0.0622,0.0596,0.0297,0.0277,0.0245,60,52,0.0353,0.006,0.0052,0.0334,0.0467,0.0622,0.0596,0.0297,0.0277,0.0245,0.0194,0.0131,0,0,0,0,0,0,0,000000000000000018c9,93,6,34,48,64,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99851414910349,46.71111688492595]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,601,0.0318,0.0428,0.0498,0.0511,0.0274,0.0257,0.0232,64,50,0.0346,0.0064,0.005,0.0318,0.0428,0.0498,0.0511,0.0274,0.0257,0.0232,0.0188,0.0138,0,0,0,0,0,0,0,000000000000000018ca,88,6,33,44,51,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99319444154672,46.71429622397706]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,602,0.0305,0.0413,0.0523,0.0519,0.0273,0.0265,0.0225,62,35,0.0348,0.0062,0.0035,0.0305,0.0413,0.0523,0.0519,0.0273,0.0265,0.0225,0.0188,0.0118,0,0,0,0,0,0,0,000000000000000018cb,92,6,31,42,53,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.9907909860789,46.71017601460367]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,603,0.0321,0.0457,0.0543,0.0509,0.026,0.0261,0.021,48,35,0.0351,0.0048,0.0035,0.0321,0.0457,0.0543,0.0509,0.026,0.0261,0.021,0.016,0.0116,0,0,0,0,0,0,0,000000000000000018cc,88,6,33,47,56,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.97911705952099,46.70888287529817]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,604,0.0391,0.0601,0.0728,0.0668,0.0321,0.0304,0.0259,120,89,0.0366,0.012,0.0089,0.0391,0.0601,0.0728,0.0668,0.0321,0.0304,0.0259,0.021,0.0157,0,0,0,0,0,0,0,000000000000000018cd,88,6,40,62,75,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.95996076139538,46.68358193592092]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,605,0.0306,0.0458,0.0604,0.0602,0.0327,0.0318,0.0261,81,59.5,0.0308,0.0092,0.0052,0.0311,0.0457,0.0614,0.0601,0.0309,0.0313,0.0258,0.0216,0.0168,0,0,0,0,0,0,0,000000000000000018ce,85,6,32,47,62.5,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.6170068402738,46.74572396820174]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,606,0.0297,0.0425,0.0564,0.0585,0.0317,0.0318,0.0278,112,76,0.0334,0.0112,0.0076,0.0297,0.0425,0.0564,0.0585,0.0317,0.0318,0.0278,0.0232,0.0315,0,0,0,0,0,0,0,000000000000000018cf,85,6,31,43.5,57.5,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61520536344821,46.746134205498656]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,607,0.03,0.0437,0.0594,0.0568,0.028,0.0291,0.0237,74,53,0.0322,0.0074,0.0053,0.03,0.0437,0.0594,0.0568,0.028,0.0291,0.0237,0.018,0.0151,0,0,0,0,0,0,0,000000000000000018d0,85,6,31,45,61,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61911153597103,46.74545642213853]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,608,0.0296,0.0368,0.0368,0.0357,0.0246,0.024,0.0202,78,59,0.0344,0.0078,0.0059,0.0296,0.0368,0.0368,0.0357,0.0246,0.024,0.0202,0.0185,0.0147,0,0,0,0,0,0,0,000000000000000018d1,88,6,31,38,38,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.08144896959652,46.782186037515764]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,609,0.0281,0.0331,0.0341,0.0347,0.022,0.0218,0.0187,61,46,0.0339,0.0061,0.0046,0.0281,0.0331,0.0341,0.0347,0.022,0.0218,0.0187,0.0166,0.0138,0,0,0,0,0,0,0,000000000000000018d2,88,6,29,35,35,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.06256913573623,46.78335878109282]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,610,0.0299,0.0361,0.0378,0.0367,0.0234,0.023,0.0204,66,52,0.0338,0.0066,0.0052,0.0299,0.0361,0.0378,0.0367,0.0234,0.023,0.0204,0.0165,0.0143,0,0,0,0,0,0,0,000000000000000018d3,88,6,31,37,39,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.08316572350209,46.780362265184905]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,611,0.0302,0.0381,0.0381,0.0383,0.0226,0.0217,0.018,53,44,0.0342,0.0053,0.0044,0.0302,0.0381,0.0381,0.0383,0.0226,0.0217,0.018,0.0163,0.0128,0,0,0,0,0,0,0,000000000000000018d4,88,6,31,39,39,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.06565929276627,46.78030429687122]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,612,0.0365,0.0529,0.0632,0.058,0.0277,0.0268,0.0232,68.5,53,0.0352,0.0069,0.0053,0.0365,0.0529,0.0632,0.058,0.0277,0.0268,0.0232,0.019,0.0142,0,0,0,0,0,0,0,000000000000000018d5,85,6,37.5,54,65,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.6270844086546,46.748122964568495]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,613,0.0468,0.0699,0.0874,0.0779,0.0387,0.0355,0.0298,53,45,0.0427,0.0053,0.0045,0.0468,0.0699,0.0874,0.0779,0.0387,0.0355,0.0298,0.0225,0.0135,0,0,0,0,0,0,0,000000000000000018d6,82,6,48,72,89,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.49344069098177,46.76875522514279]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,614,0.0444,0.0685,0.0947,0.0925,0.0499,0.0472,0.0385,61,46,0.0418,0.0061,0.0046,0.0444,0.0685,0.0947,0.0925,0.0499,0.0472,0.0385,0.0287,0.0145,0,0,0,0,0,0,0,000000000000000018d7,82,6,45,70,96,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.49069388473285,46.768670502222776]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,615,0.0433,0.0654,0.096,0.0993,0.0554,0.053900000000000003,0.0452,83,50,0.041,0.0083,0.005,0.0433,0.0654,0.096,0.0993,0.0554,0.053900000000000003,0.0452,0.0338,0.0175,0,0,0,0,0,0,0,000000000000000018d8,82,6,45,67,98,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48987786924006,46.76746208583728]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,616,0.0446,0.0701,0.097,0.0938,0.0472,0.0447,0.0379,81,58,0.043,0.0081,0.0058,0.0446,0.0701,0.097,0.0938,0.0472,0.0447,0.0379,0.0296,0.0177,0,0,0,0,0,0,0,000000000000000018d9,82,6,46,72,99,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48730496793223,46.76793475054896]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,617,0.047,0.0706,0.0976,0.0963,0.0507,0.0492,0.0411,87,57,0.0433,0.0087,0.0057,0.047,0.0706,0.0976,0.0963,0.0507,0.0492,0.0411,0.0324,0.0217,0,0,0,0,0,0,0,000000000000000018da,82,6,49,72,100,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48468747561385,46.768492138180626]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,618,0.0471,0.0746,0.0922,0.0804,0.0362,0.0364,0.0299,93,56,0.0431,0.0093,0.0056,0.0471,0.0746,0.0922,0.0804,0.0362,0.0364,0.0299,0.0259,0.0141,0,0,0,0,0,0,0,000000000000000018db,82,6,48,77,94,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.47816381077267,46.768639288515395]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,619,0.0455,0.0692,0.0843,0.0763,0.036,0.0344,0.0293,88,59,0.0429,0.0088,0.0059,0.0455,0.0692,0.0843,0.0763,0.036,0.0344,0.0293,0.0232,0.021,0,0,0,0,0,0,0,000000000000000018dc,82,6,47,71,86,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.47601898316596,46.76899155749862]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,620,0.0538,0.076,0.0999,0.0959,0.0579,0.0554,0.0489,311,286,0.0511,0.0311,0.0286,0.0538,0.076,0.0999,0.0959,0.0579,0.0554,0.0489,0.0467,0.0395,0,0,0,0,0,1,0,000000000000000018dd,89,6,55,78,102,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.6540416722769,46.64376216351365]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,621,0.0506,0.0743,0.1025,0.1021,0.0609,0.059,0.0503,303,267,0.0477,0.0303,0.0267,0.0506,0.0743,0.1025,0.1021,0.0609,0.059,0.0503,0.0476,0.0399,0,0,0,0,0,1,0,000000000000000018de,94,6,52,76,105,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65747518008806,46.64299519813246]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,622,0.0486,0.069,0.0931,0.0894,0.0493,0.0497,0.0418,261,240,0.0467,0.0261,0.024,0.0486,0.069,0.0931,0.0894,0.0493,0.0497,0.0418,0.039,0.0358,0,0,0,0,0,0,0,000000000000000018df,99,6,50,71,95,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.66202346316257,46.6463529012257]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,623,0.0501,0.0725,0.0987,0.1,0.0573,0.0565,0.0483,290,259,0.0492,0.029,0.0259,0.0501,0.0725,0.0987,0.1,0.0573,0.0565,0.0483,0.0457,0.0375,0,0,0,0,0,1,0,000000000000000018e0,95,6,51,74,101,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65962000769477,46.646709629309974]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,624,0.0496,0.0715,0.0921,0.0905,0.0523,0.0527,0.0447,305,271,0.0486,0.0305,0.0271,0.0496,0.0715,0.0921,0.0905,0.0523,0.0527,0.0447,0.044,0.0386,0,0,0,0,0,0,0,000000000000000018e1,101,6,51,73,94,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.66571559883482,46.6489480980388]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,625,0.0226,0.0265,0.0275,0.0311,0.0226,0.0275,0.0225,155,136,0.0264,0.0155,0.0136,0.0226,0.0265,0.0275,0.0311,0.0226,0.0275,0.0225,0.018,0.0458,0,0,0,0,0,0,0,000000000000000018e2,76,6,24,28,29,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41885084631396,46.56649931956059]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,626,0.0208,0.0282,0.0317,0.0296,0.0167,0.0199,0.0172,106,86,0.0189,0.0106,0.0086,0.0208,0.0282,0.0317,0.0296,0.0167,0.0199,0.0172,0.0162,0.0145,0,0,0,0,0,0,0,000000000000000018e3,76,6,22,29,33,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41971145281727,46.56699873887858]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,627,0.0215,0.033,0.0367,0.0331,0.0182,0.018,0.0148,70,58,0.0244,0.007,0.0058,0.0215,0.033,0.0367,0.0331,0.0182,0.018,0.0148,0.0142,0.0142,0,0,0,0,0,0,0,000000000000000018e4,76,6,22,34,38,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.42091095100065,46.5700710595044]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,628,0.0236,0.0357,0.038,0.0335,0.0193,0.0191,0.0162,72,76,0.0231,0.0072,0.0076,0.0236,0.0357,0.038,0.0335,0.0193,0.0191,0.0162,0.0167,0.0147,0,0,0,0,0,0,0,000000000000000018e5,76,6,25,37,39,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.42245825906619,46.57083802488559]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,629,0.0271,0.0446,0.0447,0.0397,0.0209,0.0227,0.0179,83,60,0.0263,0.0083,0.006,0.0271,0.0446,0.0447,0.0397,0.0209,0.0227,0.0179,0.0157,0.0151,0,0,0,0,0,0,0,000000000000000018e6,76,6,28,46,46,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.42447377274235,46.571368657910945]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,630,0.0245,0.0299,0.028,0.0283,0.02,0.0198,0.0188,116,92,0.0269,0.0116,0.0092,0.0245,0.0299,0.028,0.0283,0.02,0.0198,0.0188,0.0153,0.0152,0,0,0,0,0,0,0,000000000000000018e7,98,6,26,31,29,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74501179286825,46.65490991614726]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,631,0.0242,0.0302,0.029,0.0278,0.0193,0.0182,0.0171,104,74,0.0258,0.0104,0.0074,0.0242,0.0302,0.029,0.0278,0.0193,0.0182,0.0171,0.0166,0.0147,0,0,0,0,0,0,0,000000000000000018e8,91,6,25,31,30,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74981424470282,46.65299250269429]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,632,0.0211,0.0259,0.026,0.0259,0.0175,0.0191,0.0162,108,74,0.0236,0.0108,0.0074,0.0211,0.0259,0.026,0.0259,0.0175,0.0191,0.0162,0.0154,0.0162,0,0,0,0,0,0,0,000000000000000018e9,95,6,22,27,27,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74449453714605,46.65317086673642]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,633,0.0249,0.0287,0.0287,0.0304,0.0203,0.0211,0.0188,114,86,0.0277,0.0114,0.0086,0.0249,0.0287,0.0287,0.0304,0.0203,0.0211,0.0188,0.0169,0.0154,0,0,0,0,0,0,0,000000000000000018ea,101,6,26,30,30,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74209108167825,46.65564566782108]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,darkNearShoreSediment,LRCP,634,0.0225,0.0289,0.0273,0.0262,0.0175,0.018,0.0163,105,77,0.0242,0.0105,0.0077,0.0225,0.0289,0.0273,0.0262,0.0175,0.018,0.0163,0.015,0.0153,0,0,0,0,0,0,0,000000000000000018eb,94,6,24,30,28,1676,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74663936475277,46.65331801707118]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,635,0.0557,0.0835,0.0741,0.0574,0.0254,0.0229,0.0204,60,47,0.0515,0.006,0.0047,0.0557,0.0835,0.0741,0.0574,0.0254,0.0229,0.0204,0.0155,0.0122,0,0,0,0,0,0,0,000000000000000018ec,88,6,58,85,76,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99034953507461,46.77446733359225]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,636,0.0565,0.0825,0.0677,0.0521,0.0233,0.022,0.0192,74,56,0.0514,0.0074,0.0056,0.0565,0.0825,0.0677,0.0521,0.0233,0.022,0.0192,0.0166,0.0138,0,0,0,0,0,0,0,000000000000000018ed,88,6,57,85,69,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.94709179575514,46.7570679212817]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,637,0.055,0.0805,0.0638,0.0491,0.0234,0.0219,0.0182,84,73,0.0495,0.0084,0.0073,0.055,0.0805,0.0638,0.0491,0.0234,0.0219,0.0182,0.0156,0.0141,0,0,0,0,0,0,0,000000000000000018ee,88,6,57,82,65,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88391971113097,46.773526463269974]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,638,0.0512,0.0715,0.0407,0.03,0.0151,0.0149,0.0129,43,40,0.0463,0.0043,0.004,0.0512,0.0715,0.0407,0.03,0.0151,0.0149,0.0129,0.0114,0.0117,0,0,0,0,0,0,0,000000000000000018ef,88,6,53,73,42,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80151998276435,46.75471351592548]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,639,0.0489,0.0676,0.0362,0.0269,0.0155,0.0146,0.0122,57,40,0.0458,0.0057,0.004,0.0489,0.0676,0.0362,0.0269,0.0155,0.0146,0.0122,0.0116,0.0129,0,0,0,0,0,0,0,000000000000000018f0,88,6,51,69,37,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.72461832599663,46.773058257659365]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,640,0.0545,0.0793,0.0493,0.0364,0.0168,0.0164,0.0139,49,43,0.0505,0.0049,0.0043,0.0545,0.0793,0.0493,0.0364,0.0168,0.0164,0.0139,0.0128,0.0107,0,0,0,0,0,0,0,000000000000000018f1,88,6,56,81,51,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.9058897020213,46.721774136443685]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,641,0.0537,0.0801,0.069,0.0524,0.0234,0.0221,0.0185,60,53,0.0489,0.006,0.0053,0.0537,0.0801,0.069,0.0524,0.0234,0.0221,0.0185,0.0157,0.0128,0,0,0,0,0,0,0,000000000000000018f2,88,6,56,82,71,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.91893703170368,46.75518618063715]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,642,0.0552,0.0853,0.0711,0.0556,0.0241,0.022,0.0195,64,38,0.0521,0.0064,0.0038,0.0552,0.0853,0.0711,0.0556,0.0241,0.022,0.0195,0.0156,0.0138,0,0,0,0,0,0,0,000000000000000018f3,88,6,57,88,73,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00545251034264,46.75283177528093]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,643,0.0526,0.0766,0.0654,0.0506,0.0227,0.0215,0.0182,53,42,0.0499,0.0053,0.0042,0.0526,0.0766,0.0654,0.0506,0.0227,0.0215,0.0182,0.0146,0.0117,0,0,0,0,0,0,0,000000000000000018f4,88,6,54,79,67,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.95532775540086,46.79750750873541]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,644,0.0415,0.0605,0.0581,0.0508,0.024,0.0226,0.0192,51,47,0.0409,0.0051,0.0047,0.0415,0.0605,0.0581,0.0508,0.024,0.0226,0.0192,0.0156,0.0122,0,0,0,0,0,0,0,000000000000000018f5,88,6,44,62,60,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.02811366189626,46.7866941886808]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,645,0.0507,0.0769,0.079,0.066,0.0287,0.0256,0.0223,52,38,0.0467,0.0052,0.0038,0.0507,0.0769,0.079,0.066,0.0287,0.0256,0.0223,0.0186,0.0122,0,0,0,0,0,0,0,000000000000000018f6,88,6,53,79,81,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.04665460407648,46.75941786753688]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,646,0.0498,0.071,0.0529,0.0414,0.0215,0.0205,0.0176,79,68,0.046,0.0079,0.0068,0.0498,0.071,0.0529,0.0414,0.0215,0.0205,0.0176,0.0146,0.0138,0,0,0,0,0,0,0,000000000000000018f7,88,6,52,73,54,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.82486783588018,46.81583441406507]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,647,0.0542,0.0714,0.0418,0.0326,0.0191,0.0171,0.0152,81.5,68,0.0495,0.0081,0.0068,0.0542,0.0714,0.0418,0.0326,0.0191,0.0171,0.0152,0.0156,0.0126,0,0,0,0,0,0,0,000000000000000018f8,82,6,55.5,73.5,42.5,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.63466488044546,46.83275224346184]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,648,0.0484,0.0632,0.0332,0.0261,0.0148,0.0146,0.0118,57,47,0.0452,0.0057,0.0047,0.0484,0.0632,0.0332,0.0261,0.0148,0.0146,0.0118,0.0109,0.0111,0,0,0,0,0,0,0,000000000000000018f9,88,6,50,64,34,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.7410947043891,46.81677528438735]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,649,0.0469,0.0568,0.0263,0.0195,0.0126,0.0126,0.0116,51,44,0.0435,0.0051,0.0044,0.0469,0.0568,0.0263,0.0195,0.0126,0.0126,0.0116,0.0109,0.0119,0,0,0,0,0,0,0,000000000000000018fa,88,6,48,58,28,1801,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77405637937618,46.83650680654885]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,650,0.0438,0.0547,0.0241,0.0184,0.012,0.0108,0.01,45,28,0.0411,0.0045,0.0028,0.0438,0.0547,0.0241,0.0183,0.012,0.0108,0.01,0.009,0.0094,0,0,0,0,0,0,0,000000000000000018fb,88,6,44.5,56,25,1808.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.74570541487837,46.891755068601036]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-06,Sentinel-2A,offShoreSediment,LRCP,651,0.0476,0.0632,0.034,0.0256,0.0136,0.012,0.011,40.5,34,0.0468,0.004,0.0034,0.0476,0.0632,0.034,0.0256,0.0136,0.012,0.011,0.0104,0.0116,0,0,0,0,0,0,0,000000000000000018fc,82,6,49.5,64.5,35,1738.5,2019-06-06T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.58297052193285,46.84105508962336]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
