system:index,B11,B12,B5,B6,B7,B8,Blue,Green,QA_PIXEL,QA_RADSAT,Red,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,cirrus_conf,class,date,high_conf_cirrus,mission,system:time_start,vol_init,.geo,SR_ATMOS_OPACITY,SR_CLOUD_QA,ST_B6,AOT,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,SR_B11,SR_B12,SR_B8,SR_B8A,SR_B9,TCI_B,TCI_G,TCI_R,WVP,cirrus,opaque_cloud
000000000000000011c4,NA,NA,-0.00153249999999999,0.00404999999999999,0.00470999999999999,NA,0.0228875,0.04334750000000001,21952,0,0.00869749999999999,0.009825,0.0228875,0.04334750000000001,0.00869749999999999,-0.00153249999999999,0.00404999999999999,0.00470999999999999,164,8850,275.81879606,616,362,9880,0,216,6384,682,1,lightNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.65904924275992,47.04173693253369]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011c5,NA,NA,-0.0028525,0.00773499999999999,0.0082575,NA,0.01887249999999998,0.05542000000000002,21952,0,0.021155,0.00275749999999999,0.01887249999999998,0.05542000000000002,0.021155,-0.0028525,0.00773499999999999,0.0082575,228,8900,274.05851576,507,348,9880,0,215,6212,655,1,lightNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.47142364773408,47.04197326488951]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011c6,NA,NA,-0.00109249999999999,0.0083125,0.00933,NA,0.0195875,0.054815,21952,0,0.0237675,0.003225,0.0195875,0.054815,0.02376749999999999,-0.00109249999999999,0.0083125,0.00933,228,8898,273.82267238,544,348,9880,0,216,6188,656,1,lightNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.47588720788858,47.03904809459846]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011c7,NA,NA,0.0169475,0.01232749999999999,0.01075999999999999,NA,0.03331,0.06771250000000001,21952,0,0.08259,0.02385000000000001,0.03331,0.06771250000000001,0.08259,0.0169475,0.01232749999999999,0.01075999999999999,80.5,8495,273.72013178,231,482,9880,0,259,6204,930,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.99427354400166,46.70441931514367]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011c8,NA,NA,0.01471999999999998,0.01097999999999999,0.00963249999999998,NA,0.0328425,0.06718999999999997,21952,0,0.08061000000000001,0.021925,0.0328425,0.06718999999999997,0.08061000000000001,0.01471999999999998,0.01097999999999999,0.00963249999999998,112.5,8496,273.50479652,182,481,9880,0,295,6183,929,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.98500307291154,46.70300578010973]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011c9,NA,NA,0.01443124999999999,0.00586499999999999,0.00502624999999999,NA,0.01364749999999999,0.046455,21952,0,0.07380375,0.00334874999999999,0.01364749999999999,0.04645499999999999,0.07380375,0.01443124999999999,0.00586499999999999,0.00502624999999999,192,8499,278.61815444,1086,480,9880,0,193.5,6677,927,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.87548309193785,46.69382003193963]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ca,NA,NA,0.04230249999999999,0.01994499999999999,0.01488500000000001,NA,0.03501499999999999,0.07813500000000001,21952,0,0.1203475,0.02247499999999999,0.03501499999999999,0.07813500000000001,0.1203475,0.04230249999999999,0.01994499999999999,0.01488500000000001,112.5,8498,277.69528904000003,407,481,9915,57,212,6605,928,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.9001998890771,46.688406683260745]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011cb,NA,NA,0.0139225,0.01174999999999998,0.01070499999999999,NA,0.0291575,0.06895000000000001,21952,0,0.08176499999999998,0.01810249999999999,0.0291575,0.06895000000000001,0.08176499999999998,0.0139225,0.01174999999999998,0.01070499999999999,112.5,8496,274.02433556,108,482,9880,0,348,6233,930,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.9513591554633,46.6902884239053]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011cc,NA,NA,0.00509499999999998,0.0035275,0.00367874999999999,NA,0.02088,0.0489025,21952,0,0.05757875000000001,0.01176374999999999,0.02087999999999999,0.0489025,0.05757875000000001,0.00509499999999998,0.0035275,0.00367874999999999,160,8499,274.87200452,608.5,480,9880,0,213,6312,927,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.96423258020458,46.72089569353616]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011cd,NA,NA,0.01724999999999998,0.00670374999999999,0.00542499999999998,NA,0.0324575,0.07069625000000002,21952,0,0.0948825,0.02132,0.0324575,0.07069625000000002,0.0948825,0.01724999999999998,0.00670374999999999,0.00542499999999998,160,8587,278.66942474,1169,450,9880,0,194,6679,864,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.81008145678696,46.69370409531224]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ce,NA,NA,0.01814375,0.00612624999999998,0.00483374999999999,NA,0.03813625,0.07900125,21952,0,0.10245875,0.02578875,0.03813625,0.07900125,0.10245875,0.01814375,0.00612624999999998,0.00483374999999999,160,8594,278.48314265,984,447,9880,0,204,6659,858,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.75652319403403,46.7092440624835]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011cf,NA,NA,8.462500000000067e-4,0.0034175,0.00447625,NA,0.01918874999999999,0.05462250000000002,21952,0,0.05283499999999999,0.00646999999999999,0.01918874999999999,0.05462250000000002,0.05283499999999999,8.462500000000067e-4,0.0034175,0.00447625,194,8499,274.19010953,690.5,480,9880,0,207,6247.5,927,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.93934187812425,46.70889179350028]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d0,NA,NA,0.00321124999999998,0.00370625,0.00439374999999998,NA,0.02005499999999999,0.05877500000000002,21952,0,0.06771249999999998,0.00638749999999999,0.02005499999999999,0.05877500000000002,0.06771249999999998,0.00321124999999998,0.00370625,0.00439374999999998,192,8500,275.22064256,1010.5,480,9880,0,197.5,6346,927,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.88578361537132,46.69912190309218]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d1,NA,NA,0.00150625,0.00312875,0.00382999999999998,NA,0.0214575,0.0602875,21952,0,0.06268000000000001,0.00812,0.0214575,0.06028749999999999,0.06268000000000001,0.00150625,0.00312874999999999,0.00382999999999998,176,8587,275.40863365999996,1149,450,9880,0,195,6356.5,864,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.86741657813216,46.70335804909295]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d2,NA,NA,0.01978000000000001,0.00669,0.00479249999999999,NA,0.0445575,0.08060999999999999,21952,0,0.10173,0.03462999999999999,0.0445575,0.08060999999999999,0.10173,0.01978,0.00669,0.00479249999999999,80,8596,278.96679248,939.5,447,9880,0,206,6707,856,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.73952510081828,46.71324387612844]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d3,NA,NA,-0.00120249999999999,0.00323874999999999,0.00411874999999999,NA,0.01984875,0.05928375,21952,0,0.05451249999999999,0.00603,0.01984875,0.05928374999999999,0.05451249999999999,-0.00120249999999999,0.00323874999999999,0.00411874999999999,226,8588,274.79680808,1283.5,450,9880,0,190.5,6297,863,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.8488979314572,46.705012375583784]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d4,NA,NA,-0.003265,0.00339,0.00475124999999999,NA,0.0159025,0.054485,21952,0,0.04429625,0.00316999999999999,0.0159025,0.054485,0.04429624999999999,-0.003265,0.00339,0.00475124999999999,228,8591,274.21916269999997,1324.5,449,9880,0,188.5,6241,861,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.83344714630702,46.71395733229699]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d5,NA,NA,0.00233125,0.00499874999999999,0.00558999999999999,NA,0.02141625,0.0541825,21952,0,0.046675,0.01018249999999999,0.02141624999999999,0.05418249999999999,0.04667499999999999,0.00233125,0.00499874999999999,0.00558999999999999,194,8500,274.22941676,851,480,9880,0,204,6251,925,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.91481236322925,46.715607199686765]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d6,NA,NA,0.01608125,0.00769374999999999,0.0053975,NA,0.03449249999999999,0.06921125,21952,0,0.08342875,0.02254374999999998,0.03449249999999999,0.06921125,0.08342875,0.01608125,0.00769374999999999,0.00539749999999999,160,8614,278.63182652,1007,440,9915,65,205.5,6691.5,843,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.6118342830518,46.74878737062546]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d7,NA,NA,0.01533874999999999,0.00647,0.004435,NA,0.03144,0.06221249999999997,21952,0,0.07647124999999999,0.02154,0.03143999999999999,0.06221249999999997,0.07647124999999999,0.01533874999999999,0.00647,0.004435,160,8619,278.58739226,1066,438,9915,79,204.5,6687,839,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.57458295285133,46.75890061181467]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d8,NA,NA,0.00288125,0.00348624999999999,0.00374749999999998,NA,0.02439999999999999,0.0563825,21952,0,0.0537975,0.01334499999999999,0.02439999999999999,0.0563825,0.0537975,0.00288125,0.00348624999999999,0.00374749999999998,160,8620,276.81514889,1105.5,438,9880,0,198.5,6490,838,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.57166224166131,46.76278002973116]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011d9,NA,NA,0.01416999999999998,0.00663499999999998,0.00482,NA,0.03461624999999999,0.06494875,21952,0,0.07725500000000002,0.02331374999999999,0.03461624999999999,0.06494875,0.07725500000000002,0.01416999999999998,0.00663499999999998,0.00482,160,8608,278.21995511,919.5,442,9915,46,209,6650,848,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.6525146619624,46.734785793317634]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011da,NA,NA,0.02155375,0.02086625,0.01955999999999999,NA,0.01518749999999999,0.04695,21952,0,0.0597375,0.00442125,0.01518749999999999,0.04695,0.0597375,0.02155374999999999,0.02086625,0.01955999999999999,224,8684,275.72650952,119,419,9880,0,337.5,6383,797,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.68486743785938,46.666704238433624]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011db,NA,NA,0.02244749999999999,0.02254375,0.020825,NA,0.011035,0.03764125,21952,0,0.05136375000000001,-0.00118875,0.011035,0.03764125,0.05136375000000001,0.02244749999999999,0.02254375,0.02082499999999999,224,8678,276.25630262,241,422,9880,0,253.5,6436,802,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.65980728993902,46.649973691281104]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011dc,NA,NA,0.02086625,0.02048124999999999,0.0190925,NA,0.01489874999999998,0.04311374999999999,21952,0,0.05491125,0.00387125,0.01489874999999998,0.04311374999999999,0.05491124999999999,0.02086625,0.02048124999999999,0.0190925,224,8683,275.62396892,185,420,9880,0,290,6373,798,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.6728546196214,46.66199096862013]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011dd,NA,NA,0.038095,0.02653125000000001,0.01968375,NA,0.037985,0.06459124999999999,21952,0,0.07955124999999999,0.02856624999999998,0.037985,0.06459124999999999,0.07955124999999999,0.038095,0.02653125,0.01968375,128,8667,279.13085744,115,425,9915,93,339,6745,810,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.94236268729166,46.590315378287045]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011de,NA,NA,0.05427875000000001,0.05371499999999999,0.0466475,NA,0.01755249999999998,0.04453,55052,0,0.0436775,0.00253749999999999,0.01755249999999998,0.04453,0.04367749999999999,0.05427875000000001,0.05371499999999998,0.04664749999999999,224,8692,268.92464972000005,0,418,9880,0,654,5738.5,794,3,darkNearShoreSediment,2022-05-05,4,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.43132295196044,46.56565209036044]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011df,NA,NA,0.04363624999999999,0.04776125,0.04349875,NA,0.01581999999999998,0.045245,55052,0,0.04245375,0.00161624999999999,0.01581999999999998,0.04524499999999999,0.04245375,0.04363624999999999,0.04776125,0.04349875,224,8690,268.50423326,0,419,9880,0,656,5700,795,3,darkNearShoreSediment,2022-05-05,4,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.4460870355484,46.56860401525782]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e0,NA,NA,0.03973125,0.0446675,0.0403225,NA,0.01440375,0.046015,55052,0,0.04377375,0.00171249999999999,0.01440375,0.046015,0.04377375,0.03973124999999999,0.0446675,0.0403225,224,8689,269.1775832,0,419,9880,0,653,5762,796,3,darkNearShoreSediment,2022-05-05,4,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.4634240204442,46.57521240301903]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e1,NA,NA,0.0307525,0.03549625000000001,0.03442375,NA,0.01334499999999999,0.04281125,55052,0,0.0376,-5.012500000000086e-4,0.01334499999999999,0.04281124999999999,0.03759999999999999,0.0307525,0.03549625000000001,0.03442375,208,8695,268.117997,0,417,9880,0,657,5665,792,3,darkNearShoreSediment,2022-05-05,4,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.4570742605441,46.59149258096516]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e2,NA,NA,0.052065,0.04567125,0.03874124999999999,NA,0.04491500000000001,0.08223249999999999,54724,0,0.09310875000000002,0.02812624999999999,0.04491500000000001,0.08223249999999999,0.09310875000000002,0.052065,0.04567125,0.03874124999999999,224,8680,271.23181322,56,423,9880,0,413,5954,803,3,darkNearShoreSediment,2022-05-05,4,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.56127453396101,46.59019498255859]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e3,NA,NA,0.03130250000000001,0.0174425,0.01331750000000001,NA,0.043595,0.06683250000000002,21952,0,0.0860825,0.0348225,0.04359499999999999,0.06683250000000002,0.0860825,0.03130250000000001,0.0174425,0.01331750000000001,96,8748,280.17677156,101,394,9915,81,347,6847,748,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.94091793855034,46.93599826925334]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e4,NA,NA,0.0201375,0.01271249999999998,0.009165,NA,0.039525,0.06364249999999999,21952,0,0.0630925,0.03020249999999999,0.039525,0.06364249999999999,0.0630925,0.0201375,0.01271249999999998,0.009165,96,8748,279.28125032,214,394,9915,84,270,6754,748,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.9551647664161,46.93963243661189]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e5,NA,NA,0.00941249999999999,0.01609499999999999,0.015435,NA,0.0293225,0.07931749999999999,21952,0,0.06080999999999997,0.01205249999999999,0.0293225,0.07931749999999999,0.06080999999999997,0.00941249999999999,0.01609499999999999,0.015435,224,8906,275.30609305999997,436,347,9880,0,213,6338,652,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.45412233564672,47.065205181377976]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e6,NA,NA,0.0265725,0.01914749999999998,0.01485749999999999,NA,0.04626249999999998,0.08940999999999999,21952,0,0.10096,0.033365,0.04626249999999998,0.08940999999999999,0.10096,0.0265725,0.01914749999999998,0.01485749999999999,160,8906,276.81002186,425,347,9880,0,212,6490,652,1,darkNearShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-90.4517188801789,47.06298454905336]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e7,NA,NA,-0.00201375,0.0016849999999999901,0.00281249999999999,NA,0.01858375,0.038892500000000003,21952,0,0.01947749999999999,0.00941249999999999,0.01858374999999999,0.03889249999999999,0.01947749999999999,-0.00201375,0.0016849999999999901,0.00281249999999999,149,8511,274.30803122,1335.5,475,9880,0,187.5,6255,915,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.8880354614033,46.777245353548544]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e8,NA,NA,0.00194624999999999,0.00271624999999998,0.00340374999999999,NA,0.02105875,0.04915,21952,0,0.04872375,0.0122175,0.02105875,0.04915,0.04872374999999999,0.00194624999999999,0.00271624999999998,0.00340374999999999,160,8509,274.25676092,1286.5,476,9880,0,190.5,6251,918,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.87704823640762,46.75984148213695]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011e9,NA,NA,-0.00176624999999999,0.00272999999999998,0.00325249999999999,NA,0.0141425,0.02831875,21952,0,0.01026499999999999,0.00728125,0.0141425,0.02831875,0.01026499999999999,-0.00176624999999999,0.00272999999999998,0.00325249999999999,196,8605,273.9457211,1216,443,9880,0,194,6211,848,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.82383332443581,46.78077250248183]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ea,NA,NA,-0.00212375,0.00260624999999999,0.00312875,NA,0.01275374999999999,0.03010625,21952,0,0.01241,0.00547999999999999,0.01275374999999999,0.03010625,0.01241,-0.00212375,0.00260624999999999,0.00312874999999999,196,8608,273.95597516,1076,442,9880,0,202,6212,846,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.78744260073861,46.78476785702571]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011eb,NA,NA,-0.00157374999999999,0.00284,0.00340374999999999,NA,0.01480249999999999,0.0319625,21952,0,0.01455499999999999,0.00695125,0.01480249999999999,0.0319625,0.01455499999999999,-0.00157374999999999,0.00284,0.00340374999999999,181,8603,273.82096336999996,1297,443,9880,0,190,6200,850,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.80769583772337,46.76830931503744]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ec,NA,NA,-0.00135375,0.00238624999999999,0.003225,NA,0.01434874999999999,0.03247124999999999,21952,0,0.01821249999999999,0.00565875,0.01434874999999999,0.03247124999999999,0.01821249999999999,-0.00135375,0.00238624999999999,0.003225,181,8605,274.11320408,1256,443,9880,0,192,6228,849,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.78675589917638,46.76807298268161]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ed,NA,NA,-0.00107875,0.00227624999999999,0.00285375,NA,0.01619124999999999,0.03893375,21952,0,0.02820874999999999,0.00590624999999998,0.01619124999999999,0.03893375,0.02820874999999999,-0.00107875,0.00227624999999999,0.00285375,181,8610,274.46184212000003,1307,441,9880,0,189,6261,845,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.70195271534196,46.766427574392885]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ee,NA,NA,-5.287500000000084e-4,0.00295,0.00325249999999999,NA,0.019175,0.03909875,21952,0,0.01949125,0.01162625,0.01917499999999999,0.03909875,0.01949125,-5.287500000000084e-4,0.00295,0.00325249999999999,149,8504,274.02775357999997,831,478,9880,0,215,6230,922,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.95773121086867,46.754196260203294]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011ef,NA,NA,-0.00105125,0.00224874999999999,0.00310125,NA,0.02224125,0.05430625,21952,0,0.04322374999999999,0.01245124999999999,0.02224125,0.05430625,0.04322374999999999,-0.00105125,0.00224874999999999,0.00310125,194,8599,274.38664568,1355.5,445,9880,0,186.5,6255,853,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.84512107286494,46.75301905752518]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011f0,NA,NA,-0.00228875,0.0022075,0.00271624999999998,NA,0.0195875,0.03633499999999999,21952,0,0.01311124999999999,0.01180499999999999,0.0195875,0.03633499999999999,0.01311124999999999,-0.00228875,0.0022075,0.00271624999999998,149,8505,274.42082588,1008.5,477,9880,0,205,6267,921,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.9137823108859,46.74666929762507]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
000000000000000011f1,NA,NA,-0.00105125,0.00279875,0.00340374999999999,NA,0.01865249999999999,0.0378475,21952,0,0.01817125,0.01003125,0.01865249999999999,0.0378475,0.01817125,-0.00105125,0.00279875,0.00340374999999999,164,8600,274.06193378,1396,445,9880,0,184.5,6224,853,1,offShoreSediment,2022-05-05,0,LS9,2022-05-05T00:00:00Z,HAD,"{""type"":""Point"",""coordinates"":[-91.81696630881348,46.75255085191457]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
